tour_id,tour_name,description,duration,price,image,location,average_rating
217,Kashmir 8 Days Itinerary: Enthralling Trip with Srinagar Houseboat Stay,Srinagar Houseboat(2N) →  Gulmarg(2N) →  Pahalgam(1N) →  Srinagar(2N) →  Sonamarg(0N),7 Nights / 8 Days,9600000,https://media.holidify.com/images/cmsuploads/compressed/free-photo-of-sonamarg-thajwas-glacier_20240401123643.jpeg,India,4.8
218,3 Nights 4 Days Package in India: Beautiful Rajasthan Tour,Jodhpur(1N) →  Jaisalmer(2N) →  Jodhpur(0N),3 Nights / 4 Days,4500000,https://www.holidify.com/images/bgImages/JODHPUR.jpg,India,3.9
219,Best Kerala Tour Packages for Family,Kochi(2N) →  Munnar(2N) →  Thekkady(1N) →  Kumarakom(1N),6 Nights / 7 Days,6925000,https://www.holidify.com/images/cmsuploads/compressed/11_20200226103703.jpg,India,3.2
220,Andaman Frugal Escapes: 4N/5D Tour Package,Port Blair(2N) →  Havelock(2N),4 Nights / 5 Days,4950000,https://media.holidify.com/images/cmsuploads/compressed/island-24822001280_20240812155604.jpg,India,4.5
221,Manali Kasol Tour Package with Night Camping,Manali(3N) →  Kasol(1N),4 Nights / 5 Days,4350000,https://www.holidify.com/images/cmsuploads/compressed/IMG_0371_20211112203554.jpg,India,3.9
222,Sikkim Tour Package for 5 Days,Gangtok(2N) → Lachen(1N) → Lachung(0N) →  Gangtok(1N),4 Nights / 5 Days,5350000,https://www.holidify.com/images/cmsuploads/compressed/Yumthang-flower-valley_20210521144506.jpg,India,4.2
223,Leh Ladakh 9 Day Itinerary with Tso Moriri,Leh (4N) →   Pangong Lake (0N) →   Nubra Valley (1N) →   Leh (1N) →   Tso Moriri (1N) →  Leh (1N),8 Nights / 9 Days,12000000,https://www.holidify.com/images/cmsuploads/compressed/22612041358_4a9fec35d2_b_20190403172758.jpg,India,5
224,Kashmir Tour Package 9 Days with Gondola Ride,Srinagar Houseboat(2N) →  Gulmarg(2N) → Pahalgam(2N) →  Aru and Behtab Valley(0N) → Srinagar(2N),8 Nights / 9 Days,12850000,https://d27k8xmh3cuzik.cloudfront.net/wp-content/uploads/2015/12/srinagar.jpg,India,2.4
225,"Himachal Pradesh Itinerary: Dalhousie, Dharamshala, Shimla & Manali",Shimla(2N) →  Manali(3N) →  Dharamshala(1N) →  Dalhousie(2N),8 Nights / 9 Days,5500000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock1232199547_20230608163143.jpg,India,3.3
226,Udaipur Jaisalmer Tour Package: Luxury Rajasthan Edition,Jaipur(2N) →  Jaisalmer(2N) →  Udaipur(2N),6 Nights / 7 Days,9175000,https://www.holidify.com/images/cmsuploads/compressed/9Udaipur1_20221026111555.jpg,India,3.7
227,Shillong Tawang Tour Package - Jewels of North East India with Kaziranga & Dirang,Shillong(2N) →  Kaziranga National Park(2N) →  Dirang(1N) →  Tawang(2N) →  Bomdila(1N) →  Guwahati(1N),9 Nights / 10 Days,15600000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_1191237841_20200320174612.jpg,India,3.2
228,Explore Assam and Meghalaya: 8-Day Adventure from Guwahati to Kaziranga,Guwahati(1N) →  Shillong(3N) →  Kaziranga National Park(2N) →  Guwahati(1N),7 Nights / 8 Days,10025000,https://www.holidify.com/images/cmsuploads/compressed/acj-1910-kaziranga-national-park-5_20190619174032.jpg,India,2.2
229,6 Nights Himachal Tour Package with Triund Trek,Shimla(2N) →  Manali(2N) →  Mcleodganj(2N),6 Nights / 7 Days,8475000,https://www.holidify.com/images/bgImages/MANALI.jpg,India,4
230,Shimla Manali Tour Package 4 Nights 5 Days,Shimla(2N) →  Manali(2N),4 Nights / 5 Days,5075000,https://media.holidify.com/images/cmsuploads/compressed/shutterstock1049679770_20241009182258.jpg,India,4.7
231,Majestic Himalayas Honeymoon Special Package,Shimla(2N) →  Manali(3N) →  Dharamshala(1N) →  Dalhousie(2N) →  Amritsar(1N),9 Nights / 10 Days,8900000,https://www.holidify.com/images/cmsuploads/compressed/People-in-nature-photograph-sky-water-travel-happy-tourism-photography-fun-cloud-vacation-leisure-summer-mountain-hill-stock-photography-love-sunlight-mountain-range-1559779_20210915115621.jpg,India,5
232,National Parks of Assam Tour Package,Guwahati(0N) →  Manas National Park(2N) →  Nameri National Park(2N) →  Kaziranga National Park(2N),6 Nights / 7 Days,8725000,https://www.holidify.com/images/bgImages/MANAS-NATIONAL-PARK.jpg,India,4.8
233,Luxury Train Journey: Deccan Odyssey - Indian Sojourn,Train(7N) →  Mumbai(0N) →  Vadodara(0N) →  Udaipur(0N) →  Jodhpur(0N) →  Jaisalmer(0N) →  Delhi(0N) →  Sawai Madhopur(0N) →  Jaipur(0N) →  Agra(0N),7 Nights / 8 Days,141075000,https://www.holidify.com/images/cmsuploads/compressed/indian-odyssey-journey_20230725151816.jpg,India,4.3
234,Sikkim Tour Package for Couple - 8 Nights,Gangtok(2N) →  Lachung(1N) →  Gangtok(1N) →  Pelling(2N) →  Darjeeling(2N),8 Nights / 9 Days,13000000,https://www.holidify.com/images/compressed/attractions/attr_512.jpg?v=1.1,India,5
235,Adventurous North India Tour Package,Shimla(2N) →  Manali(3N) →  Dharamshala(1N) →  Dalhousie(2N) →  Chandigarh(1N),9 Nights / 10 Days,9450000,https://www.holidify.com/images/cmsuploads/compressed/76_20210504125612.jpg,India,2.4
236,4 Nights 5 Days Exciting Nepal Tour Package,Kathmandu(1N) → Pokhara(2N) →  Kathmandu(1N),4 Nights / 5 Days,6625000,https://www.tripcrafters.com/agent/trip_photos/pok21682673398.jpg,Nepal,4.2
237,4 Nights 5 Days Nepal Package,Kathmandu(1N) →  Pokhara(2N) →  Kathmandu(1N),4 Nights / 5 Days,4650000,https://www.holidify.com/images/bgImages/POKHARA.jpg,Nepal,2.7
238,Best Nepal Tour Package - Kathmandu & Pokhara With Nagarkot,Kathmandu(3N) →  Nagarkot(1N) →  Pokhara(2N),6 Nights / 7 Days,6425000,https://www.holidify.com/images/bgImages/KATHMANDU.jpg,Nepal,2.2
239,Kathmandu & Pokhara Tour Package,Kathmandu(1N) →  Pokhara(2N) → Kathmandu(1N),4 Nights / 5 Days,4375000,https://www.holidify.com/images/compressed/dest_wiki_12947.jpg,Nepal,4.1
240,3 Nights 4 Days Five Star Luxury Tour Package(Minimum-2 Person),Kathmandu(3N),3 Nights / 4 Days,6925000,https://www.holidify.com/images/cmsuploads/compressed/View_of_Kathmandu_Valley_20200129115920.jpg,Nepal,4.4
241,Nepal Tour by Deluxe Sofa Bus 6 Night 7 Days,Kathmandu(3N) →  Chitwan National Park(2N) →  Pokhara(1N),6 Nights / 7 Days,6675000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock760824040_20230601160417.jpg,Nepal,2.4
242,4 Nights 5 Days Kathmandu Package with Nagarkot,Kathmandu(3N) → Nagarkot(1N),4 Nights / 5 Days,4475000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_647026006_20190822122032.jpg,Nepal,3.1
243,Experience Nepal in 5 Nights Holiday Tour Package,Raxaul(0N) → Kathmandu(2N) → Nagarkot(1N) → Pokhara(2N) →,5 Nights / 6 Days,5350000,https://www.holidify.com/images/compressed/dest_pixa_18189.jpg,Nepal,4.5
244,3 Nights 4 Days Nepal Package: Kathmandu and Nagarkot,Kathmandu(2N) →  Nagarkot(1N),3 Nights / 4 Days,3950000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_767618218_20190610163428.jpg,Nepal,2.2
245,Best of Nepal Tour Package 8N/9D,Kathmandu(3N) → Pokhara(2N) → Chitwan National Park(2N) →  Nagarkot(1N),8 Nights / 9 Days,10425000,https://www.holidify.com/images/bgImages/KATHMANDU.jpg,Nepal,3
246,3 Night 4 Days Nepal Tours,Kathmandu(2N) → Nagarkot(1N),3 Nights / 4 Days,3525000,https://www.tripcrafters.com/agent/trip_photos/ktm5.jpg,Nepal,2.4
247,6 Night 7 Days Nepal View Tours,Kathmandu(2N) → Nagarkot(1N) → Chitwan National Park(1N) → Pokhara(2N),6 Nights / 7 Days,6075000,https://www.tripcrafters.com/agent/trip_photos/nag06.jpg,Nepal,4.3
248,Kathmandu Explorer - Hyatt Regency Casino Package,Kathmandu(3N),3 Nights / 4 Days,8325000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_627150563_20190822130709_20190822154343.jpg,Nepal,3.5
249,Muktinath Tours 5 Night 6 days Package,Kathmandu(1N) → Jomsom(1N) → Pokhara(1N) → Kathmandu(1N),5 Nights / 6 Days,6625000,https://www.tripcrafters.com/agent/trip_photos/poklake1 - Copy.jpg,Nepal,4.4
250,6 Night 7 Days Nepal Tour Group Package( Minimum 3 person),Gorakhpur(0N) → Chitwan National Park(1N) → Janakpur(1N) →  Kathmandu(2N) → Pokhara(2N),6 Nights / 7 Days,9750000,https://www.holidify.com/images/bgImages/KATHMANDU.jpg,Nepal,4.8
251,Nepal Minimum Group Size-4 Person Tour Package (Pickup- Gorakhpur and Drop at Sitamarhi),Gorakhpur(0N) → Lumbini(1N) → Chitwan National Park(1N) → Pokhara(2N) → Kathmandu(2N) → Nagarkot(1N) →  Kathmandu(1N) → Janakpur(1N),9 Nights / 10 Days,9750000,https://media.holidify.com/images/cmsuploads/compressed/nagarkot_20241028164833.jpg,Nepal,3.8
252,5 Nights 6 Days Nepal Tour Itinerary - Manakamana Temple Visit,Nagarkot(1N) →  Pokhara(2N) →  Kathmandu(2N),5 Nights / 6 Days,7050000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock2200724697_20230601155552.jpg,Nepal,3
253,Nepal Honeymoon Package With Candle Lit Dinner at Nepali Restaurant,Nagarkot(1N) →  Pokhara(2N) →  Kathmandu(3N),6 Nights / 7 Days,6800000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_363608237_20190603115157.jpg,Nepal,4.2
254,Nepal Kathmandu Tour: Super Saver Package for 5 Nights,Kathmandu(2N) →  Pokhara(2N) →  Kathmandu(1N),5 Nights / 6 Days,5875000,https://www.holidify.com/images/cmsuploads/compressed/monkey-temple-day-tour-1024x711_20190716165253.jpg,Nepal,4.6
255,Amazing Nepal Tour Package with Lumbini Sightseeing,Lumbini(1N) →  Pokhara(2N) →  Kathmandu(2N) →  Chitwan National Park(1N) →  Gorakhpur(1N),7 Nights / 8 Days,13600000,https://www.holidify.com/images/bgImages/LUMBINI.jpg,Nepal,3.7
256,Religious Nepal Tour including Jomsom & Janakpur,Kathmandu(1N) →  Pokhara(2N) →  Jomsom(1N) →  Pokhara(1N) →  Janakpur(1N) →  Kathmandu(1N),7 Nights / 8 Days,8750000,https://www.holidify.com/images/bgImages/JANAKPUR.jpg,Nepal,2.9
257,"Nepal Wildlife Tour including Elephant Safari, Canoe Ride & More",Kathmandu(2N) →  Chitwan National Park(2N) →  Kathmandu(2N),5 Nights / 6 Days,5775000,https://www.holidify.com/images/cmsuploads/compressed/Chitwan_Nepal_national_Park3_20190312122246.jpg,Nepal,4.3
258,Amazing Nepal Honeymoon Package with Paragliding and Jungle Safari,Lumbini(1N) →  Pokhara(2N) →  Kathmandu(2N) →  Chitwan National Park(1N) →  Gorakhpur(1N),7 Nights / 8 Days,13600000,https://d27k8xmh3cuzik.cloudfront.net/wp-content/uploads/2018/08/shutterstock_380882257.jpg,Nepal,2.2
259,Tour Packages for Kathmandu Nepal: 7 Nights 8 Days Special Adventure,Kathmandu(3N) →  Chitwan National Park(2N) →  Pokhara(2N),7 Nights / 8 Days,8175000,https://www.holidify.com/images/cmsuploads/compressed/Kathmandu_10_20190312122409.jpg,Nepal,4.8
260,"Family Feista at Kathmandu, Pokhara and Chitwan",Kathmandu (2N) →  Pokhara (2N) →  Chitwan (1N) →  Kathmandu (1N),6 Nights / 7 Days,4375000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_1163823799_20190603120611.jpg,Nepal,3.2
261,Pokhara Sightseeing Tour Package,Pokhara(2N),2 Nights / 3 Days,1400000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_514805992_20190822142417.jpg,Nepal,2.9
262,Nepal Pokhara Tour Package With Chitwan Jungle Safari,Kathmandu(3N) →  Pokhara(2N) →  Chitwan National Park(2N) →  Nagarkot(1N),8 Nights / 9 Days,12150000,https://www.holidify.com/images/cmsuploads/compressed/16979128329_37044d8a94_k(2)_20181013194237_20181013194252.jpg,Nepal,3.4
263,Majestic Pokhara Package: Boating on Phewa Lake Included,Pokhara(3N),3 Nights / 4 Days,4250000,https://www.holidify.com/images/cmsuploads/compressed/42619307341_82236464ed_b_20181003211533.jpg,Nepal,3.6
264,2 Nights 3 Days Kathmandu Package With Full Day Exploration,Kathmandu(2N),2 Nights / 3 Days,3275000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_141567028_20190822131150.jpg,Nepal,2.9
265,Everest Special Nepal Package,Kathmandu(2N) →  Bhaktapur(1N) →  Nagarkot(1N) →  Kathmandu(1N),5 Nights / 6 Days,8475000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_347564906_20190603121129.jpg,Nepal,2.4
266,Adventure Tour Package to Nepal and Bhutan,Kathmandu(1N) →  Pokhara(2N) →  Chitwan National Park(2N) →  Thimphu(1N) →  Paro(2N),8 Nights / 9 Days,21375000,https://www.holidify.com/images/cmsuploads/compressed/takshang-669959_1280_20190805152841.jpg,Nepal,2.3
267,Nepal Adventure Tour Package: Rafting & Hiking,Kathmandu(2N) →  Bandipur(1N) →  Pokhara(2N) →  Kathmandu(1N),6 Nights / 7 Days,7200000,https://www.holidify.com/images/cmsuploads/compressed/765694516830d77c5dbao_20211022130209.jpg,Nepal,4.3
268,Romantic Getaway Nepal Package - Kathmandu and Nagarkot,Kathmandu(2N) →  Nagarkot(1N),3 Nights / 4 Days,5550000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_465237530_20190619123049.jpg,Nepal,3.6
269,Nepal and Bhutan Tour Package 5 Nights 6 Days,Kathmandu(2N) →  Paro(0N) →   Thimpu(1N) →  Punakha(1N) →  Paro(1N),5 Nights / 6 Days,16375000,https://www.holidify.com/images/cmsuploads/compressed/Bagmati_River2C_1950_-_1955_20190718165739.jpg,Nepal,3
270,Nepal Itinerary 7 Days: Grand Tour Package,Kathmandu(2N) →  Chitwan(1N) →  Pokhara(2N) →  Nagarkot(1N),6 Nights / 7 Days,7050000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock757543819_20230609130719.jpg,Nepal,2.6
271,"Nepal 7 Days Tour Package - Kathmandu, Pokhara and Lumbini Tour",Kathmandu(2N) →  Pokhara(1N) →  Lumbini(2N) →  Kathmandu(1N),6 Nights / 7 Days,10025000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_1418650271_20190610172035.jpg,Nepal,3.8
272,"Pilgrimage Perfect Package - Kathmandu, Pokhara and Muktinath",Kathmandu(1N) →  Pokhara(1N) →  Muktinath(1N) →  Pokhara(1N) →  Kathmandu(1N),5 Nights / 6 Days,5150000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_1069556519_20190603121249.jpg,Nepal,2.1
273,"6 Nights in Nepal Value Package: Pokhara, Kathmandu & Chitwan",Kathmandu(1N) →  Pokhara(2N) →  Chitwan National Park(1N) →  Kathmandu(1N) →  Gorakhpur(1N),6 Nights / 7 Days,7050000,https://www.holidify.com/images/compressed/dest_wiki_12937.jpg,Nepal,4.6
274,Discover Nepal Holiday Tour Package: Chandragiri Hills With Cable Car Tickets Included,Kathmandu(2N) →  Pokhara(2N) →  Chitwan National Park(2N) →  Kathmandu(1N),7 Nights / 8 Days,10725000,https://www.holidify.com/images/cmsuploads/compressed/Chandragiricablecar_20181013201122_20181013201138.jpg,Nepal,2
275,Kailash Mansarovar Yatra via Kathmandu - 11 Nights 12 Days,Kathmandu(2N) →  Nepalgunj(1N) →  Purang(2N) →  Mansarovar Lake(1N) →  Darchen(1N) →  Mt Kailash(3N) →  Kathmandu(1N),11 Nights / 12 Days,53700000,https://www.holidify.com/images/cmsuploads/compressed/Tilicho_lake_Manang_20190716193310.jpg,Nepal,2.4
276,Nepal Tour Packages for Family: Jungle Safari in Chitwan Included,Pokhara(2N) →  Chitwan National Park(2N) →  Kathmandu(3N),7 Nights / 8 Days,7200000,https://www.holidify.com/images/cmsuploads/compressed/Nepalese_Tiger_20190829100119.jpg,Nepal,3.4
277,Panorama of North including Nepal Tour,Varanasi(1N) →  Bodh Gaya(1N) →  Patna(1N) →  Kushinagar(1N) →  Lumbini(1N) →  Lucknow(1N),6 Nights / 7 Days,10725000,https://www.holidify.com/images/foreign/compressed/overview_1484.jpg,Nepal,4.7
278,Lumbini & Kathmandu Tour Package,Kathmandu(2N) →  Lumbini(2N) →  Kathmandu(1N),5 Nights / 6 Days,8175000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock1476206033_20230601155749.jpg,Nepal,4.4
279,Religous Voyage Nepal Package,Kathmandu (1N) →  Bhaktapur (1N) →  Pokhara(1N) →  Gorkha (1N) →  Muktinath (1N) →  Pokhara (1N) →  Kathmandu (1N),7 Nights / 8 Days,9700000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_748287520_20190603121328.jpg,Nepal,2.7
280,Mesmerising Nepal Holiday Package for 6 Nights,Kathmandu(3N) → Chitwan National Park(1N) → Pokhara(2N),6 Nights / 7 Days,6500000,https://www.holidify.com/images/cmsuploads/compressed/1024px-Gokyo_Lake_the_Paradise_20190614061921.jpg,Nepal,2
281,Best of Nepal: Kathmandu With Chandragiri Hills & Bhaktapur Excursion,Kathmandu(4N),4 Nights / 5 Days,5500000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_7736841461_20190822123644_20190822123859.jpg,Nepal,2.2
282,Nepal 7 Days Tour Package,Nagarkot(1N) →  Pokhara(2N) →  Kathmandu(3N),6 Nights / 7 Days,7050000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_1348497236_20190603115830.jpg,Nepal,4.1
283,Experience Majestic Nepal Tour Package in 8 Nights,Kathmandu(2N) →  Pokhara(2N) →  Chitwan National Park(2N) →  Nagarkot(1N) →  Kathmandu(1N),8 Nights / 9 Days,11725000,https://www.holidify.com/images/cmsuploads/compressed/nepal-pokhara_20191225171241.jpg,Nepal,3.9
284,4 Star Nepal Luxury Tour Package,Kathmandu(2N) →  Pokhara(1N) →  Chitwan National Park(3N) →  Kathmandu(1N),7 Nights / 8 Days,12425000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_366785876_20190806121549.jpg,Nepal,2.1
285,Nepal Itinerary 7 Days with Lumbini Visit,Kathmandu(1N) →  Pokhara(2N) →  Lumbini(1N) →  Kathmandu(2N),6 Nights / 7 Days,6925000,"https://www.holidify.com/images/cmsuploads/compressed/1024px-Lumbini_-_Buildings_and_Tree,_Lumbini_(9244148310)_20181001175034.jpg",Nepal,3.6
286,Saudi Arabia Tour Package,Riyadh(2N) →  Jeddah(2N),4 Nights / 5 Days,20625000,https://www.holidify.com/images/cmsuploads/compressed/Red_Sand_20220930142148.jpg,Saudi-arabia,2.7
287,Dammam Tour Package,Dammam(4N),4 Nights / 5 Days,14375000,https://www.holidify.com/images/cmsuploads/compressed/2441523176fe4b1737ffb_20220921163137.jpeg,Saudi-arabia,4.6
288,Riyadh Tour Package,Riyadh(3N),3 Nights / 4 Days,11875000,https://www.holidify.com/images/cmsuploads/compressed/pexels-photo-9822971_20221129153459.jpeg,Saudi-arabia,2.6
289,Jeddah Tour Package,Jeddah(3N),3 Nights / 4 Days,13850000,https://www.holidify.com/images/cmsuploads/compressed/5156545600106187c8d0ck_20220920154257.jpg,Saudi-arabia,3.5
290,7 Nights Umrah Package,Jeddah(0N) →  Makkah(4N) →  Madinah(3N),7 Nights / 8 Days,9875000,https://www.holidify.com/images/cmsuploads/compressed/640px-Great_Mosque_of_Mecca1_20221129172048.jpg,Saudi-arabia,2.3
291,Umrah Makkah Madinah Package,Jeddah(0N) →  Makkah(7N) →  Madinah(7N),14 Nights / 15 Days,19775000,https://www.holidify.com/images/cmsuploads/compressed/Madina-_20190507104706.jpg,Saudi-arabia,4.7
292,Group Tour Umrah Package with Mecca and Madinah,Jeddah(0N) →  Makkah(4N) →  Madinah(3N),7 Nights / 8 Days,7625000,https://www.holidify.com/images/cmsuploads/compressed/pexels-photo-4346403_20221129172336.jpeg,Saudi-arabia,2.4
293,Makkah & Madina Tour Package,Jeddah(0N) →  Makkah(5N) →  Madinah(5N),10 Nights / 11 Days,14125000,https://www.holidify.com/images/cmsuploads/compressed/Madinah_2468316816_20221129172705.jpg,Saudi-arabia,2.8
294,Religious Pilgrimage - Umrah Package,Jeddah(0N) →  Makkah(3N) →  Madinah(2N),5 Nights / 6 Days,7350000,https://www.holidify.com/images/cmsuploads/compressed/Makkah_Montage_20190507103305.jpg,Saudi-arabia,4.5
295,Fantastic 3 Nights in London,London(3N),3 Nights / 4 Days,12850000,https://www.holidify.com/images/foreign/compressed/overview_1462.jpg,England,2.4
296,Amazing 5 Day London Tour,London(5N),5 Nights / 6 Days,24000000,https://www.holidify.com/images/cmsuploads/compressed/photo-1486299267070-83823f5448dd_20200111154648.jpg,England,4.7
297,A Beautiful 6 Day Getaway to London & Paris,London(3N) →  Paris(3N),6 Nights / 7 Days,38600000,https://www.holidify.com/images/foreign/compressed/overview_1525.jpg,England,4.4
298,Discover The Gems of Europe - An Amazing 11 Day Tour,London(2N) →  Paris(2N) →  Switzerland(3N) →  Innsbruck(1N) →  Padova(1N) →  Tuscany(2N),11 Nights / 12 Days,61250000,https://www.holidify.com/images/foreign/compressed/overview_1525.jpg,England,3.5
299,Fantastic 4 Days Tour of London including Stonehenge,London(4N) →  Stonehenge(0N),4 Nights / 5 Days,18300000,https://www.holidify.com/images/cmsuploads/compressed/1024px-Palace_of_Westminster_from_the_dome_on_Methodist_Central_Hall_20190729150341.jpg,England,4.2
300,Best of Europe Group Tour Package for 10 Nights,London(1N) →  Paris(2N) →  Switzerland(3N) →  Innsbruck(1N) →  Venice(1N) →  Tuscany(2N),10 Nights / 11 Days,65275000,https://www.holidify.com/images/compressed/dest_wiki_13705.jpg,England,2.6
301,Romantic Europe Tour Package,London(0N) → Dover(0N) → Calais(0N) → Brussels(0N) → Mannheim(1N) → Heidelberg(0N) → Black Forest(0N) → Lucerne(3N) → Paris(2N),6 Nights / 7 Days,36600000,https://www.holidify.com/images/cmsuploads/compressed/paris1_20230517191808.jpg,England,2.8
302,18 Days Europe Tour Package,London(2N) → Paris(2N) → Brussels(0N) →  The Hague(1N) →  Amsterdam(0N) →  Cologne(1N) → Geneva(2N) → Lucerne(1N) → Innsbruck(1N) → Florence(2N) →  Vatican City(0N) → Barcelona(1N) → Valencia(1N) → Madrid(2N),17 Nights / 18 Days,76900000,https://www.holidify.com/images/compressed/dest_pixa_9904.jpg,England,2.5
303,"Europe Tour Package with France, Italy, Amsterdam and Switzerland",London(2N) → Amsterdam(2N) → Paris(3N) → Zurich(3N) → Milan(1N) → Venice(1N) → Florence(1N),13 Nights / 14 Days,64975000,https://www.holidify.com/images/compressed/dest_pixa_13339.jpg,England,4.1
304,Blissful  London & Edinburgh,London(2N) → Edinburgh(2N),4 Nights / 5 Days,15525000,https://www.holidify.com/images/cmsuploads/compressed/London-The_Shard_20190312122445.jpg,England,3.8
305,15 Days Europe Tour Package,London(2N →  Amsterdam(2N) → Paris(3N) → Zurich(3N) → Innsbruck(1N) → Venice(1N) → Florence(1N) → Rome(1N),14 Nights / 15 Days,66775000,https://www.holidify.com/images/compressed/dest_pixa_24604.jpg,England,3.7
306,Romantic European Honeymoon:London to the Swiss Alps,London(3N) → Amsterdam(2N) → Brussels(1N) → Paris(3N) → Engelberg(2N) → Zurich(1N),12 Nights / 13 Days,71250000,https://www.holidify.com/images/cmsuploads/compressed/tourist-couple-eyewear-glasses-vision-care-hat-1634253-pxhere.com_20211021133944.jpg,England,2.1
307,Scotland Honeymoon Package with London,London(2N) →  Glasgow(2N) →  Edinburgh(2N),6 Nights / 7 Days,36375000,https://www.holidify.com/images/cmsuploads/compressed/tower-bridge-thames-river-couple_20230320150656.jpg,England,2.5
308,"8-Day British Delight: London, Glasgow, and Edinburgh",London(2N) →  Glasgow(2N) →  Edinburgh(3N),7 Nights / 8 Days,39200000,https://www.holidify.com/images/foreign/compressed/overview_1349.jpg,England,3.3
309,Beautiful London & Amsterdam Tour Package,Amsterdam(2N) →  London(3N),5 Nights / 6 Days,31625000,https://www.holidify.com/images/cmsuploads/compressed/IMG_20170901_134521263_HDR_20171229184337.jpg,England,3.1
310,Great Tour of Ireland and England,Dublin (1N) →  Cork (1N) →  Limerick (1N) →  Galway(1N) →  Dublin(1N) →  Liverpool(1N) →  London(2N),8 Nights / 9 Days,49950000,https://www.holidify.com/images/cmsuploads/compressed/tralee-golf-club-1_20230503120229.jpg,England,2.8
311,"Best of Three Country Tour - England, Scotland and Ireland",London(2N) →  Edinburgh (2N) →  Dublin (2N) →  Cork(1N) →  Limerick(1N) →  Galway(1N) →  Dublin(1N),10 Nights / 11 Days,50850000,https://www.holidify.com/images/cmsuploads/compressed/ireland-cliffs-of-moher_20230503120445.jpg,England,3.6
312,Treasures of Ireland with London,London(3N) →  Belfast (2N) →  Dublin (3N),8 Nights / 9 Days,44325000,https://www.holidify.com/images/compressed/dest_pixa_7038.jpg,England,2.3
313,Ireland Tour Package - London and Dublin,London(2N) →  Dublin(2N),4 Nights / 5 Days,23750000,https://www.holidify.com/images/compressed/dest_wiki_4081.jpg,England,2.5
314,7 Days Tour of London and Dublin with Tour of Windsor Castle,London(4N) →  Stonehenge(0N) →  Dublin(3N),7 Nights / 8 Days,53650000,https://www.holidify.com/images/cmsuploads/compressed/stonehenge_20210924102655.jpg,England,3.8
315,"London, Edinburgh and Dublin - Ireland Tour Package",London(3N) →  Edinburgh (3N) →  Dublin (3N),9 Nights / 10 Days,26000000,https://www.holidify.com/images/compressed/dest_pixa_7026.jpg,England,2.7
316,"Summer in England, Scotland and Ireland Tour Package",London(3N) →  Manchester(1N) →  Gretna Green(1N) →  Glasgow(2N) →  Belfast (2N),9 Nights / 10 Days,56250000,https://www.holidify.com/images/compressed/dest_pixa_7012.jpg,England,2.8
317,Best Tour Package for Germany,Berlin(2N) →  Hannover(2N) →   Dusseldorf(2N) →   Frankfurt(2N) →  Nuremberg(2N) →  Munich(2N),12 Nights / 13 Days,28825000,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_314149679_20200214094407.png,Germany,2.2
318,Essential Germany Tour Package,Berlin(2N) →  Cologne(2N) →   Frankfurt(2N) →   Stuttgart(2N) →  Munich(3N),11 Nights / 12 Days,22325000,https://www.holidify.com/images/foreign/compressed/overview_1274.jpg,Germany,4.9
319,Classic Germany Tour Package,Berlin(2N) →  Hamburg(2N) →  Munich(2N),6 Nights / 7 Days,18375000,https://www.holidify.com/images/foreign/compressed/overview_1584.jpg,Germany,3
320,Berlin to Cologne Exploration Tour Package,Berlin(2N) →  Munich(2N) →  Frankfurt(2N) →  Triberg(1N) →  Cologne(2N),9 Nights / 10 Days,23650000,https://www.holidify.com/images/cmsuploads/compressed/1024px-KC3B6lner_Dom_und_HohenzollernbrC3BCcke_AbenddC3A4mmerung_289706_7_829_20230714154150.jpg,Germany,3
321,Prague and Berlin Tour Package,Prague(3N) →  Berlin(2N),5 Nights / 6 Days,24875000,https://www.holidify.com/images/compressed/dest_pixa_18308.jpg,Germany,3.5
322,"Serene Berlin, Warsaw, Budapest and Vienna",Berlin(2N) → Warsaw(2N) → Krakow(2N) → Budapest(2N) → Bratislava(1N) → Vienna(2N),11 Nights / 12 Days,56175000,https://www.holidify.com/images/foreign/compressed/overview_1185.jpg,Germany,2
